team_long_name,player_name,height,weight,date,away_team_goal,home_team_goal,country_id,potential,crossing,finishing,short_passing,dribbling,ball_control,acceleration,sprint_speed,stamina,score
Podbeskidzie Bielsko-Biała,Adrien Thomasson,177.8,159.0,2011-02-22 00:00:00,1.0,2.0,Belgium,0.6902035534898794,-1.690815855318704,0.1620882338507301,0.9582385097520532,0.2725243264406145,0.1062600412781988,-0.2052961859399665,-0.0838239650021837,0.2254581593421283,2
Pogoń Szczecin,Adrien Trebel,172.72,159.0,2010-08-30 00:00:00,0.0,2.0,Belgium,0.6902035534898794,-1.690815855318704,0.4253105801291079,1.2406896085994112,0.5549419516114276,0.3700763859325381,-0.0509008422909137,0.0756517303385201,0.3777198501095823,2
Zawisza Bydgoszcz,Adryan,175.26,157.0,2009-08-30 00:00:00,2.0,1.0,Belgium,0.6902035534898794,-1.690815855318704,0.4253105801291079,1.523140707446769,0.5549419516114276,0.4360304720961229,-0.0509008422909137,0.0756517303385201,0.4538506954933093,2
Górnik Łęczna,"Afonso Alves,24",185.42,163.0,2008-08-30 00:00:00,2.0,0.0,Belgium,0.6902035534898794,-1.690815855318704,0.4253105801291079,1.523140707446769,0.5549419516114276,0.4360304720961229,-0.0509008422909137,0.0756517303385201,0.4538506954933093,2
Termalica Bruk-Bet Nieciecza,Afonso,170.18,139.0,2007-08-30 00:00:00,1.0,1.0,Belgium,0.6902035534898794,-1.690815855318704,0.4253105801291079,1.523140707446769,0.5549419516114276,0.4360304720961229,-0.0509008422909137,0.0756517303385201,0.4538506954933093,2
FC Porto,Afriyie Acquah,177.8,154.0,2007-02-22 00:00:00,4.0,1.0,Belgium,0.9942816367067268,-1.690815855318704,0.4253105801291079,1.523140707446769,0.5549419516114276,0.4360304720961229,0.3350875168317184,0.0756517303385201,0.4538506954933093,2
CF Os Belenenses,Ager Aketxe,175.26,152.0,2016-02-04 00:00:00,0.0,1.0,Belgium,0.6902035534898794,1.0994164268327675,1.0043997419415391,1.1700768338875718,0.7808760517480781,0.6338927305868775,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
Sporting CP,Agim Ibraimi,177.8,157.0,2016-01-21 00:00:00,1.0,0.0,Belgium,0.5381645118814556,1.0994164268327675,1.0043997419415391,1.0994640591757323,0.7808760517480781,0.6338927305868775,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
Trofense,Agon Mehmeti,182.88,174.0,2015-12-24 00:00:00,3.0,0.0,Belgium,0.3861254702730318,1.0994164268327675,1.0043997419415391,1.0288512844638926,0.7808760517480781,0.6338927305868775,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
Vitória Guimarães,Agustin Vuletich,185.42,174.0,2015-12-17 00:00:00,2.0,3.0,Belgium,0.2340864286646081,1.0994164268327675,0.7411773956631612,0.8876257350402137,0.5549419516114276,0.6998468167504622,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
Vitória Setúbal,Ahmed Ammi,180.34,165.0,2015-12-03 00:00:00,1.0,3.0,Belgium,0.2340864286646081,0.8668970699868117,0.7411773956631612,0.8876257350402137,0.5549419516114276,0.6998468167504622,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
FC Paços de Ferreira,Ahmed Apimah Barusso,182.88,165.0,2015-11-06 00:00:00,1.0,0.0,Belgium,0.2340864286646081,0.8668970699868117,0.7411773956631612,0.8170129603283742,0.4419749015431023,0.5679386444232926,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
SC Braga,Ahmed El Messaoudi,182.88,172.0,2015-09-25 00:00:00,2.0,2.0,Belgium,0.3861254702730318,0.8668970699868117,0.7411773956631612,0.8170129603283742,0.4419749015431023,0.5679386444232926,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
Amadora,Ahmed El Mohamady,182.88,172.0,2015-09-21 00:00:00,1.0,3.0,Belgium,0.3861254702730318,0.8668970699868117,0.7411773956631612,0.8170129603283742,0.4419749015431023,0.5679386444232926,0.1034945013581391,0.2351274256792241,1.2151591493305796,2
Académica de Coimbra,Ahmed Hamoudi,172.72,148.0,2015-05-22 00:00:00,1.0,5.0,Belgium,-0.0699916545522394,0.5181180347178778,0.6885329264074858,0.6757874109046952,0.3854913765089398,0.5019845582597078,0.1034945013581391,0.2351274256792241,0.9106357677956716,2
Rio Ave FC,Ahmed Hassan Koka,190.5,187.0,2015-05-15 00:00:00,0.0,1.0,Belgium,-0.0699916545522394,0.5181180347178778,0.6885329264074858,0.6757874109046952,0.3854913765089398,0.5019845582597078,0.1034945013581391,0.2351274256792241,0.9106357677956716,2
SL Benfica,Ahmed Hegazy,195.58,183.0,2015-02-13 00:00:00,0.0,2.0,Belgium,-0.2220306961606631,0.5181180347178778,0.6885329264074858,0.5345618614810161,0.3854913765089398,0.4360304720961229,0.1034945013581391,0.2351274256792241,0.9106357677956716,2
Leixões SC,Ahmed Kantari,185.42,181.0,2015-01-30 00:00:00,2.0,1.0,Belgium,-0.5261087793775107,0.5181180347178778,0.6885329264074858,0.5345618614810161,0.3854913765089398,0.4360304720961229,0.1034945013581391,0.2351274256792241,0.9106357677956716,2
CD Nacional,Ahmed Kashi,177.8,168.0,2014-09-18 00:00:00,0.0,1.0,Belgium,-0.5261087793775107,0.5181180347178778,0.5832439878961346,0.4639490867691766,0.3854913765089398,0.4360304720961229,0.1034945013581391,0.2351274256792241,0.9106357677956716,2
Naval 1° de Maio,Ahmed Musa,167.64,152.0,2014-09-19 00:00:00,3.0,1.0,Belgium,-0.5261087793775107,0.5181180347178778,0.7938218649188368,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
CS Marítimo,Ahmed Saied Okka,185.42,174.0,2014-03-14 00:00:00,0.0,4.0,Belgium,0.5381645118814556,0.5181180347178778,0.7938218649188368,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
"União de Leiria, SAD",Ahmed Samir Farag,182.88,190.0,2014-02-07 00:00:00,1.0,4.0,Belgium,0.5381645118814556,0.5181180347178778,0.7938218649188368,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
S.C. Olhanense,Ahmed Soukouna,182.88,168.0,2013-12-13 00:00:00,0.0,3.0,Belgium,0.5381645118814556,0.5181180347178778,0.7938218649188368,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
Portimonense,Ahmet Ozcan,182.88,165.0,2013-11-22 00:00:00,2.0,2.0,Belgium,0.5381645118814556,0.5181180347178778,0.5832439878961346,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
SC Beira Mar,Aidan Connolly,165.1,143.0,2013-05-24 00:00:00,2.0,0.0,Belgium,-0.0699916545522394,0.5181180347178778,0.5832439878961346,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
Feirense,Aidan Nesbitt,175.26,143.0,2013-03-08 00:00:00,1.0,1.0,Belgium,-0.0699916545522394,0.5181180347178778,0.5832439878961346,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
Gil Vicente FC,Aiden Chippendale,172.72,150.0,2013-02-15 00:00:00,0.0,0.0,Belgium,-0.0699916545522394,0.5181180347178778,0.5832439878961346,0.4639490867691766,0.5549419516114276,0.4360304720961229,0.6438782041298241,0.2351274256792241,0.9106357677956716,2
Moreirense FC,Aiden McGeady,177.8,157.0,2012-08-31 00:00:00,0.0,0.0,Belgium,-0.3740697377690869,0.5181180347178778,0.2147327031064057,0.4639490867691766,0.2160408014064519,0.1062600412781988,0.6438782041298241,1.0325059023827436,0.1493273139584012,1
Estoril Praia,Aimo Stefano Diana,175.26,163.0,2012-02-22 00:00:00,1.0,2.0,Belgium,-0.0699916545522394,0.5181180347178778,0.2147327031064057,0.3227235373454976,0.1595572763722892,-0.1575563033761404,0.6438782041298241,1.0325059023827436,-0.6119811398788689,1
FC Arouca,Airam Cabrera,180.34,172.0,2011-08-30 00:00:00,1.0,2.0,Belgium,-0.0699916545522394,0.5181180347178778,0.2147327031064057,0.3227235373454976,0.1595572763722892,-0.1575563033761404,0.6438782041298241,1.0325059023827436,-0.6119811398788689,1
FC Penafiel,Airton,180.34,170.0,2011-02-22 00:00:00,3.0,2.0,Belgium,-0.982225904202782,0.6343777131408557,0.1094437645950546,0.2521107626336581,-0.1228603487985238,0.040305955114614,0.6438782041298241,0.394603121019928,-0.4597194491114148,1
Boavista FC,Aislan,193.04,198.0,2010-02-22 00:00:00,0.0,1.0,Belgium,-0.982225904202782,0.6343777131408557,0.1094437645950546,0.2521107626336581,-0.1228603487985238,0.040305955114614,0.6438782041298241,0.394603121019928,-0.4597194491114148,1
Uniao da Madeira,Aissa Laidouni,182.88,161.0,2009-08-30 00:00:00,1.0,0.0,Belgium,-0.982225904202782,0.6343777131408557,0.1094437645950546,0.2521107626336581,-0.1228603487985238,0.040305955114614,0.6438782041298241,0.394603121019928,-0.4597194491114148,1
Tondela,Aissa Mandi,182.88,172.0,2007-02-22 00:00:00,1.0,3.0,Belgium,-0.982225904202782,0.6343777131408557,0.1094437645950546,0.2521107626336581,-0.1228603487985238,0.040305955114614,0.6438782041298241,0.394603121019928,-0.4597194491114148,1
Falkirk,Aitor Nunez,177.8,154.0,2014-09-18 00:00:00,0.0,2.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,0.0262968295336127,0.0756517303385201,-0.9165045214137768,1
Rangers,Aitor Ocio,187.96,170.0,2014-04-25 00:00:00,0.0,3.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,-0.282493857764493,-0.1635618126725356,-0.9165045214137768,1
Heart of Midlothian,Aiyegbeni Yakubu,182.88,183.0,2014-04-04 00:00:00,2.0,0.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,-0.282493857764493,-0.1635618126725356,-0.9165045214137768,1
Motherwell,Akaki Gogia,177.8,161.0,2014-02-07 00:00:00,2.0,0.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,-0.282493857764493,-0.1635618126725356,-0.9165045214137768,1
Kilmarnock,Akihiro Ienaga,172.72,154.0,2014-01-17 00:00:00,2.0,0.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,-0.282493857764493,-0.0040861173318317,-0.9165045214137768,1
Hibernian,Akoete Eninful,182.88,154.0,2013-12-27 00:00:00,1.0,3.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,-0.282493857764493,-0.0040861173318317,-0.9165045214137768,1
Aberdeen,Akos Buzsaky,180.34,163.0,2013-09-20 00:00:00,1.0,3.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,-0.282493857764493,-0.0040861173318317,-0.9165045214137768,1
Inverness Caledonian Thistle,Akpo Sodje,187.96,176.0,2007-02-22 00:00:00,1.0,1.0,Belgium,-0.5261087793775107,-0.4119593926659461,-1.4172458438195366,-0.3127914350610579,-0.7441791241743126,-1.014959423502743,-0.282493857764493,-0.0040861173318317,-0.9165045214137768,1
Celtic,Akwetey Mensah,172.72,163.0,2016-04-28 00:00:00,1.0,2.0,Belgium,-0.3740697377690869,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.8938431018164034,0.8317549890776319,1.1070642350769826,0.7932923593716877,-0.0029343768090527,2
St. Mirren,Alaeddine Yahia,187.96,179.0,2016-04-14 00:00:00,2.0,0.0,Belgium,-0.2220306961606631,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.8938431018164034,0.8317549890776319,1.1070642350769826,0.7932923593716877,-0.0029343768090527,2
Hamilton Academical FC,Alain Cantareil,177.8,154.0,2016-01-21 00:00:00,1.0,0.0,Belgium,-0.2220306961606631,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.8938431018164034,0.8317549890776319,1.1070642350769826,0.7932923593716877,-0.0029343768090527,2
Dundee United,Alain Nef,190.5,194.0,2015-12-17 00:00:00,0.0,3.0,Belgium,-0.0699916545522394,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.950326626850566,0.8977090752412167,1.1070642350769826,0.7932923593716877,0.4538506954933093,2
St. Johnstone FC,Alain Pierre Mendy,182.88,159.0,2015-11-12 00:00:00,2.0,1.0,Belgium,-0.0699916545522394,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.950326626850566,0.8977090752412167,1.1070642350769826,0.7932923593716877,0.4538506954933093,2
Dunfermline Athletic,Alain Rochat,182.88,172.0,2015-11-06 00:00:00,2.0,1.0,Belgium,-0.0699916545522394,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.950326626850566,0.8977090752412167,1.1070642350769826,0.7932923593716877,0.4538506954933093,2
Dundee FC,Alain Schultz,175.26,165.0,2015-10-02 00:00:00,0.0,3.0,Belgium,0.0820473870561843,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.950326626850566,0.8977090752412167,1.1070642350769826,0.7932923593716877,0.4538506954933093,2
Ross County FC,Alain Traore,175.26,161.0,2015-09-25 00:00:00,1.0,4.0,Belgium,0.0820473870561843,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.950326626850566,0.8977090752412167,1.1070642350769826,0.7932923593716877,0.4538506954933093,2
Partick Thistle F.C.,Alain Wiss,180.34,148.0,2015-09-21 00:00:00,3.0,1.0,Belgium,-0.0699916545522394,0.5181180347178778,0.8991108034301879,0.1108852132099791,0.950326626850566,0.8977090752412167,0.9526688914279298,0.7932923593716877,0.4538506954933093,2
Valencia CF,Alan Combe,185.42,172.0,2015-03-06 00:00:00,0.0,1.0,Belgium,0.2340864286646081,0.5762478739293667,0.8464663341745123,0.2521107626336581,0.8938431018164034,0.8977090752412167,0.8754712196034034,0.7932923593716877,0.4538506954933093,2
RCD Mallorca,Alan Gow,182.88,154.0,2015-02-06 00:00:00,1.0,1.0,Belgium,0.2340864286646081,0.4599881955063887,0.8464663341745123,0.0402724384981395,0.8938431018164034,0.8317549890776319,0.8754712196034034,0.7932923593716877,0.4538506954933093,2
CA Osasuna,Alan Haydock,175.26,159.0,2014-09-18 00:00:00,0.0,2.0,Belgium,0.2340864286646081,0.4599881955063887,0.8464663341745123,0.0402724384981395,0.8938431018164034,0.8317549890776319,0.8754712196034034,0.7932923593716877,0.4538506954933093,2
Villarreal CF,Alan Henrique,187.96,181.0,2014-02-14 00:00:00,2.0,1.0,Belgium,0.0820473870561843,0.4018583562948997,0.8991108034301879,-0.0303403362136999,0.8938431018164034,0.8317549890776319,0.8754712196034034,0.8730302070420397,0.3777198501095823,2
RC Deportivo de La Coruña,Alan Hutton,185.42,161.0,2013-12-20 00:00:00,3.0,1.0,Belgium,0.0820473870561843,0.4018583562948997,0.6358884571518102,-0.3834042097728974,0.8373595767822407,0.765800902914047,0.8754712196034034,0.8730302070420397,0.3777198501095823,2
Real Madrid CF,Alan Kardec,187.96,176.0,2013-09-20 00:00:00,2.0,3.0,Belgium,-0.0699916545522394,0.4018583562948997,0.6358884571518102,-0.3834042097728974,0.8373595767822407,0.765800902914047,0.8754712196034034,0.8730302070420397,0.3777198501095823,2
CD Numancia,Alan Mannus,187.96,203.0,2013-03-22 00:00:00,1.0,1.0,Belgium,-0.0699916545522394,0.4018583562948997,0.6358884571518102,-0.3834042097728974,0.8373595767822407,0.765800902914047,1.1070642350769826,0.9527680547123916,0.3777198501095823,2
FC Barcelona,Alan Martin,182.88,165.0,2013-03-08 00:00:00,0.0,0.0,Belgium,-0.0699916545522394,0.4018583562948997,0.6358884571518102,-0.3834042097728974,0.8373595767822407,0.765800902914047,1.1070642350769826,0.9527680547123916,0.3777198501095823,2
Racing Santander,Alan Maybury,180.34,161.0,2013-02-15 00:00:00,2.0,4.0,Belgium,-0.5261087793775107,0.4018583562948997,0.6358884571518102,-0.3834042097728974,0.8373595767822407,0.765800902914047,1.0298665632524562,0.9527680547123916,0.3777198501095823,2
Sevilla FC,Alan O'Brien,177.8,157.0,2012-08-31 00:00:00,0.0,3.0,Belgium,0.0820473870561843,0.4018583562948997,0.6358884571518102,-0.3834042097728974,0.4419749015431023,0.3041222997689533,1.0298665632524562,0.47434096869028,0.3777198501095823,2
Real Sporting de Gijón,Alan Schons,180.34,163.0,2012-02-22 00:00:00,0.0,2.0,Belgium,0.0820473870561843,0.4018583562948997,1.0570442111972145,-0.2421786603492184,0.5549419516114276,0.3700763859325381,1.0298665632524562,0.47434096869028,0.3777198501095823,2
Getafe CF,Alan Smith,180.34,179.0,2011-08-30 00:00:00,1.0,0.0,Belgium,0.0820473870561843,0.4018583562948997,1.0570442111972145,-0.2421786603492184,0.5549419516114276,0.3700763859325381,0.4894828604807713,0.47434096869028,0.0731964685746742,2
Real Betis Balompié,Alan Tate,185.42,187.0,2010-08-30 00:00:00,0.0,1.0,Belgium,0.8422425950983031,0.4599881955063887,1.10968868045289,-0.1715658856373789,0.6114254766455902,0.4360304720961229,0.6438782041298241,0.6338166640309839,0.1493273139584012,2
RC Recreativo,Alan Uryga,190.5,187.0,2009-08-30 00:00:00,2.0,1.0,Belgium,1.4503987615319982,0.2855986778719218,0.9517552726858636,-0.736468083332095,0.498458426577265,0.2381682136053685,-0.1280985141154401,0.6338166640309839,-1.068766212181231,1
RCD Espanyol,Alan,180.34,154.0,2009-02-22 00:00:00,0.0,2.0,Belgium,1.4503987615319982,-0.8769981063578581,0.9517552726858636,-1.4425958304504902,0.498458426577265,0.2381682136053685,-0.1280985141154401,0.2351274256792241,-1.068766212181231,1
Real Valladolid,Alassane Diallo,175.26,132.0,2008-08-30 00:00:00,1.0,0.0,Belgium,1.4503987615319982,-0.8769981063578581,0.8991108034301879,-1.4425958304504902,0.2160408014064519,-0.2235103895397252,-0.1280985141154401,0.2351274256792241,-1.068766212181231,1
Athletic Club de Bilbao,Alassane Plea,180.34,174.0,2007-08-30 00:00:00,0.0,1.0,Belgium,1.4503987615319982,-0.8769981063578581,0.8991108034301879,-1.4425958304504902,0.2160408014064519,-0.2235103895397252,-0.1280985141154401,0.2351274256792241,-1.068766212181231,1
UD Almería,Alassane Tambe,182.88,161.0,2007-02-22 00:00:00,1.0,0.0,Belgium,1.4503987615319982,-0.8769981063578581,0.8991108034301879,-1.4425958304504902,0.2160408014064519,-0.2235103895397252,-0.1280985141154401,0.2351274256792241,-1.068766212181231,1
Atlético Madrid,Alassane Toure,182.88,161.0,2016-03-10 00:00:00,0.0,0.0,Belgium,1.7544768447488457,1.1575462660442566,1.3202665574755923,1.45252793273493,1.2327442520213792,1.2274795060591408,0.1034945013581391,0.0756517303385201,1.9003367577841224,2
Málaga CF,Alban Joinel,187.96,181.0,2016-03-03 00:00:00,0.0,2.0,Belgium,1.7544768447488457,1.1575462660442566,1.3202665574755923,1.45252793273493,1.2327442520213792,1.2274795060591408,0.257889845007192,0.0756517303385201,1.9003367577841224,2
Xerez Club Deportivo,Alban Lafont,193.04,170.0,2016-02-18 00:00:00,1.0,2.0,Belgium,1.7544768447488457,1.1575462660442566,1.3202665574755923,1.45252793273493,1.2327442520213792,1.2274795060591408,0.257889845007192,0.0756517303385201,1.9003367577841224,2
Real Zaragoza,Alban Meha,175.26,168.0,2016-01-28 00:00:00,0.0,2.0,Belgium,1.7544768447488457,1.1575462660442566,1.3202665574755923,1.45252793273493,1.2327442520213792,1.2274795060591408,0.257889845007192,0.0756517303385201,1.9003367577841224,2
CD Tenerife,Alban Pnishi,187.96,179.0,2015-09-21 00:00:00,0.0,1.0,Belgium,1.906515886357269,1.0994164268327675,1.3202665574755923,1.523140707446769,1.2327442520213792,1.2274795060591408,0.257889845007192,-0.0040861173318317,1.9764676031678496,2
Hércules Club de Fútbol,Albano Benjamin Bizzarri,193.04,196.0,2015-02-06 00:00:00,2.0,1.0,Belgium,1.906515886357269,1.0994164268327675,1.3202665574755923,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
Levante UD,Albert Baning,193.04,179.0,2014-12-19 00:00:00,1.0,1.0,Belgium,1.906515886357269,1.0994164268327675,1.4255554959869434,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
Real Sociedad,Albert Bunjaku,177.8,165.0,2014-10-02 00:00:00,1.0,4.0,Belgium,1.906515886357269,1.0994164268327675,1.4255554959869434,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
Granada CF,Albert Crusat,165.1,143.0,2014-09-18 00:00:00,2.0,1.0,Belgium,1.906515886357269,1.0994164268327675,1.4255554959869434,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
Rayo Vallecano,Albert Meyong Ze,182.88,157.0,2014-04-25 00:00:00,2.0,2.0,Belgium,1.7544768447488457,1.0994164268327675,1.372911026731268,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
RC Celta de Vigo,Albert Rafetraniaina,175.26,143.0,2014-04-18 00:00:00,1.0,2.0,Belgium,1.7544768447488457,1.0994164268327675,1.372911026731268,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
Elche CF,Albert Riera,187.96,183.0,2014-03-21 00:00:00,1.0,2.0,Belgium,1.7544768447488457,1.0994164268327675,1.372911026731268,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
SD Eibar,Albert Rusnak,180.34,143.0,2013-12-13 00:00:00,1.0,1.0,Belgium,1.7544768447488457,1.0994164268327675,1.372911026731268,1.523140707446769,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9764676031678496,2
Córdoba CF,Albert Streit,180.34,174.0,2013-12-06 00:00:00,1.0,4.0,Belgium,1.7544768447488457,1.0994164268327675,1.2676220882199167,1.45252793273493,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9003367577841224,2
UD Las Palmas,Alberto Aquilani,185.42,174.0,2013-11-29 00:00:00,1.0,1.0,Belgium,1.7544768447488457,1.0994164268327675,1.2676220882199167,1.45252793273493,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9003367577841224,2
Grasshopper Club Zürich,Alberto Botia,187.96,176.0,2013-11-08 00:00:00,1.0,0.0,Belgium,1.7544768447488457,1.0994164268327675,1.2676220882199167,1.45252793273493,1.2327442520213792,1.2274795060591408,0.4122851886562448,0.0756517303385201,1.9003367577841224,2
AC Bellinzona,Alberto Brignoli,187.96,163.0,2013-11-01 00:00:00,0.0,0.0,Belgium,1.7544768447488457,1.0994164268327675,1.2676220882199167,1.45252793273493,1.2327442520213792,1.2274795060591408,0.3350875168317184,-0.0040861173318317,1.9003367577841224,2
BSC Young Boys,Alberto Bueno,177.8,141.0,2013-10-25 00:00:00,1.0,2.0,Belgium,1.7544768447488457,1.0994164268327675,1.2676220882199167,1.45252793273493,1.2327442520213792,1.2274795060591408,0.3350875168317184,-0.0040861173318317,1.9003367577841224,2
FC Basel,Alberto Cifuentes,187.96,148.0,2013-10-11 00:00:00,2.0,3.0,Belgium,1.7544768447488457,1.0994164268327675,1.2676220882199167,1.45252793273493,1.119777201953054,1.0955713337319712,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC Aarau,Alberto De la Bella,182.88,181.0,2013-10-04 00:00:00,1.0,3.0,Belgium,1.6024378031404218,1.0994164268327675,1.2676220882199167,1.45252793273493,1.119777201953054,1.0955713337319712,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC Sion,Alberto Fontana,185.42,161.0,2013-09-27 00:00:00,1.0,2.0,Belgium,1.6024378031404218,1.0994164268327675,1.0043997419415391,1.45252793273493,1.119777201953054,1.0955713337319712,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC Luzern,"Alberto Frison,18",190.5,187.0,2013-09-20 00:00:00,0.0,4.0,Belgium,1.6024378031404218,1.0994164268327675,1.0043997419415391,1.45252793273493,1.119777201953054,1.0955713337319712,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC Vaduz,Alberto Garcia,182.88,170.0,2013-08-16 00:00:00,0.0,2.0,Belgium,1.2983597199235744,1.0994164268327675,0.8991108034301879,1.3819151580230902,1.119777201953054,0.8977090752412167,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
Neuchâtel Xamax,Alberto Gilardino,182.88,174.0,2013-05-10 00:00:00,4.0,2.0,Belgium,1.2983597199235744,1.0994164268327675,0.8991108034301879,1.3819151580230902,1.119777201953054,0.8977090752412167,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC Zürich,Alberto Giuliatto,180.34,170.0,2013-04-19 00:00:00,3.0,1.0,Belgium,1.2983597199235744,1.0994164268327675,0.8991108034301879,1.3819151580230902,1.119777201953054,0.8977090752412167,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC St. Gallen,Alberto Grassi,182.88,165.0,2013-03-22 00:00:00,0.0,2.0,Belgium,1.4503987615319982,1.0994164268327675,0.8991108034301879,1.45252793273493,1.119777201953054,1.0296172475683862,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC Thun,Alberto Guitian,182.88,163.0,2013-03-15 00:00:00,1.0,0.0,Belgium,1.4503987615319982,1.0994164268327675,0.8991108034301879,1.45252793273493,1.119777201953054,1.0296172475683862,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
Servette FC,Alberto Lopo,185.42,179.0,2013-03-01 00:00:00,2.0,1.0,Belgium,1.4503987615319982,1.0994164268327675,0.8991108034301879,1.45252793273493,1.119777201953054,1.0296172475683862,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
FC Lausanne-Sports,"Alberto Luque,21",182.88,176.0,2013-02-22 00:00:00,1.0,7.0,Belgium,1.4503987615319982,1.0994164268327675,0.8991108034301879,1.45252793273493,1.119777201953054,1.0296172475683862,0.1034945013581391,-0.1635618126725356,1.9003367577841224,2
Lugano,Alberto Maria Fontana,187.96,183.0,2013-02-15 00:00:00,0.0,0.0,Belgium,1.6024378031404218,1.0994164268327675,0.8991108034301879,1.45252793273493,1.119777201953054,1.0296172475683862,0.6438782041298241,0.5540788163606319,1.7480750670166685,2
